Text,label 1,label 2,accident_predicted,ner_locations
মহালছড়ির সিন্দুকছড়ি রাস্তায় যানবাহন দুর্ঘটনায় পড়ে।,1,road accident,1,"['মহাল', 'ডির', 'সিন', 'দক', 'ডি']"
মহালছড়ি এলাকায় সড়ক দুর্ঘটনায় আতঙ্ক ছড়িয়েছে।,1,road accident,1,"['মহাল', 'ডি']"
Mahalchhari Sindukchhari road e accident hoyeche.,1,road accident,1,[]
Sindukchhari road accident reported in Mahalchhari.,1,road accident,1,[]
খাগড়াছড়ির মাটিরাঙ্গা সাপমারা এলাকায় সাজেক পরিবহন ও রকি পরিবহনের মুখোমুখি সংঘর্ষে ১ জন নিহত হয়েছেন।,1,road accident,1,"['মাটির', 'গা', 'সাজেক']"
সাপমারা এলাকায় দুটি যাত্রীবাহী গাড়ির সংঘর্ষে একজনের মৃত্যু এবং বেশ কয়েকজন আহত হয়েছেন।,1,road accident,1,[]
মাটিরাঙ্গায় সাজেক পরিবহন ও ট্যুরিস্ট গাড়ির দুর্ঘটনায় গুরুতর আহত হয়েছেন একাধিক যাত্রী।,1,road accident,1,"['মাটির', 'গা', 'সাজেক']"
সাপমারা এলাকায় ভয়াবহ সড়ক দুর্ঘটনায় ঘটনাস্থলেই একজন নিহত হন।,1,road accident,1,[]
Matiranga Sapmara te Sajek Paribahan o Rocky Paribahan collision e 1 jon nihat.,1,road accident,1,[]
Sajek bus vs tourist vehicle crash e several passengers seriously injured hoyeche.,1,road accident,1,[]
খাগড়াছড়ি থেকে বারাইয়ারহাট সড়কে একদিনে তিনটি সড়ক দুর্ঘটনা ঘটেছে।,1,road accident,1,"['খাগ', 'ডা', 'ডি']"
বারাইয়ারহাট রোডে বারবার দুর্ঘটনায় উদ্বেগ প্রকাশ করেছেন স্থানীয়রা।,1,road accident,1,[]
খাগড়াছড়ি–বারাইয়ারহাট সড়ককে ঝুঁকিপূর্ণ সড়ক হিসেবে উল্লেখ করছেন যাত্রীরা।,1,road accident,1,[]
একদিনে তিনটি দুর্ঘটনার পর বারাইয়ারহাট সড়কের নিরাপত্তা নিয়ে প্রশ্ন উঠেছে।,1,road accident,1,[]
Khagrachhari-Baraiyarhat road e ek dine 3 ta accident hoyeche.,1,road accident,1,[]
Baraiyarhat road ke dangerous road bola hocche after multiple accidents.,1,road accident,1,[]
ঘাগড়া বাঁক এলাকায় যানবাহন দুর্ঘটনার খবর পাওয়া গেছে।,1,road accident,1,[]
রাঙামাটির ঘাগড়া এলাকায় সড়ক দুর্ঘটনায় আতঙ্ক ছড়িয়েছে।,1,road accident,1,['রাঙামাটির']
ঘাগড়া বাঁকে দুর্ঘটনার ঘটনায় স্থানীয়দের মধ্যে উদ্বেগ দেখা দিয়েছে।,1,road accident,1,[]
Rangamati Ghagra bank e road accident hoyeche.,1,road accident,1,[]
Ghagra turn area te road crash reported.,1,road accident,1,[]
চট্টগ্রামের কর্ণফুলী এলাকায় মর্মান্তিক সড়ক দুর্ঘটনা ঘটেছে।,1,road accident,1,[]
কর্ণফুলী এলাকায় ভয়াবহ দুর্ঘটনার খবর পাওয়া গেছে।,1,road accident,1,[]
চট্টগ্রামে কর্ণফুলী অঞ্চলে একটি বড় ধরনের দুর্ঘটনা ঘটে।,1,road accident,1,[]
কর্ণফুলী এলাকায় দুর্ঘটনায় আতঙ্ক ছড়িয়ে পড়ে।,1,road accident,1,[]
Chattogram Karnaphuli area te marattok accident hoyeche.,1,road accident,1,[]
Karnaphuli te serious road accident reported.,1,road accident,1,[]
খাগড়াছড়ি জয় নার্সারী এলাকার সামনে থেকে একটি গাড়ি চুরির ঘটনা ঘটেছে।,1,crime,1,"['খাগ', 'ডা', 'ডি']"
খাগড়াছড়িতে গভীর রাতে গাড়ি চুরি হওয়ার খবর পাওয়া গেছে।,1,crime,1,"['খাগ', 'ডা', 'ডি']"
জয় নার্সারীর সামনে পার্ক করা গাড়িটি চুরি করে নিয়ে যায় দুর্বৃত্তরা।,1,crime,0,[]
Khagrachhari Joy Nursery er samne theke gari churi hoyeche rat 2:20 e.,1,crime,1,[]
Joy Nursery area te parked vehicle theft incident reported.,1,crime,1,[]
খাগড়াছড়ির আলুটিলা পর্যটন কেন্দ্র ‘তারেং’-এ এক স্কুল শিক্ষিকাকে অস্ত্রের মুখে ধর্ষণের অভিযোগে একজনকে আটক করেছে পুলিশ।,1,crime,1,"['খাগ', 'ডা', 'ডির', 'আল', 'টিলা']"
আলুটিলা পর্যটন এলাকায় এক নারী শিক্ষিকার ওপর হামলার ঘটনায় অভিযুক্তকে গ্রেপ্তার করা হয়েছে।,1,crime,1,"['আল', 'টিলা']"
খাগড়াছড়িতে পর্যটন কেন্দ্রে নারী নির্যাতনের ঘটনায় পুলিশ একজন মোটরসাইকেল চালককে আটক করেছে।,1,crime,1,"['খাগ', 'ডা', 'ডি']"
আলুটিলা এলাকায় অস্ত্রের মুখে এক শিক্ষিকাকে ধর্ষণের অভিযোগে তদন্ত শুরু করেছে আইনশৃঙ্খলা বাহিনী।,1,crime,1,"['আল', 'টিলা']"
Alutila tourist spot e school teacher ke gunpoint e rape korar obhijoge 1 jon atok.,1,crime,1,[]
Alutila tourism area te sexual assault case e suspect arrested by police.,1,crime,1,[]
দীঘিনালা উপজেলার বোয়ালখালী নতুন বাজারে মিউজিক জোন মোবাইল দোকানে চুরির ঘটনা ঘটেছে।,1,crime,1,['দীঘিনালা']
বোয়ালখালী নতুন বাজারের একটি মোবাইল দোকান সোমবার গভীর রাতে চুরি হয়েছে।,1,crime,1,[]
দীঘিনালায় ব্যবসাপ্রতিষ্ঠানে চুরির ঘটনায় স্থানীয় ব্যবসায়ীদের মধ্যে উদ্বেগ দেখা দিয়েছে।,1,crime,1,['দীঘিনালা']
Dighinala Boalkhali Notun Bazar e mobile shop churi hoyeche.,1,crime,1,[]
Dighinala Boalkhali Notun Bazar er music Zone mobile store e midnight theft incident reported.,1,crime,1,[]
আজ ভোরে খাগড়াছড়ি সদরের নয়নপুর এলাকায় একটি বৈদ্যুতিক অটোরিকশা চুরি হয়েছে।,1,crime,1,"['খাগ', 'ডা', 'ডি', 'সদরের', 'নয', 'পর']"
Khagrachhari sadar e electric auto theft incident reported.,1,crime,1,[]
খাগড়াছড়ি সদরে ভোররাতে বৈদ্যুতিক অটোরিকশা চুরির খবর পাওয়া গেছে।,1,crime,1,"['খাগ', 'ডা', 'ডি']"
খাগড়াছড়ি সদরের সমাজসেবা অফিসের পাশে সুজুকি হায়াতি ১১০ সিসি মোটরসাইকেল চুরি হয়েছে।,1,crime,1,"['খাগ', 'ডা', 'ডি']"
খাগড়াছড়ি সদরে পার্ক করা মোটরসাইকেলটি চুরি করে নিয়ে যায় দুর্বৃত্তরা।,1,crime,1,"['খাগ', 'ডা', 'ডি']"
Khagrachhari sadar e Suzuki Hayate bike churi hoye geche.,1,crime,1,[]
নয়নপুর রুখই চৌধুরী পাড়া এলাকায় চুরির চেষ্টা ব্যর্থ হওয়ার পর পাশের বাসায় চুরির ঘটনা ঘটে।,1,crime,1,"['নয', 'পর']"
নয়নপুর এলাকায় চোর প্রথমে এক বাসায় ঢোকার চেষ্টা করে ব্যর্থ হয়ে অন্য বাসায় চুরি করে।,1,crime,1,"['নয', 'পর']"
Noyonpur Rukhai Chowdhury Para te churi attempt er por pasher basay theft hoyeche.,1,crime,1,[]
খাগড়াছড়ি বায়তুশ শরফ মাদ্রাসার অফিস সহকারীর সাইকেল চুরি হয়েছে।,1,crime,1,"['খাগ', 'ডা', 'ডি']"
খাগড়াছড়িতে সাইকেল চুরির ঘটনায় স্থানীয়দের মধ্যে উদ্বেগ দেখা দিয়েছে।,1,crime,1,"['খাগ', 'ডা', 'ডি']"
